product_id,original_id,name,brand,gender,master_category,sub_category,article_type,base_color,season,year,usage,image_url,price,stock,rating,review_count
PROD-16754,16754,Spice Art Women Crystal Flower Gold Clutch,Spice,Women,Accessories,Bags,Clutches,Silver,Winter,2015,Casual,https://assets.myntassets.com/v1/images/style/properties/5ff91504e4c26a95a2e9aab47e637251_images.jpg,99.53,33,3.8,168
PROD-22561,22561,Lino Perros Maroon Women Casual Sling Bag,Lino,Women,Accessories,Bags,Handbags,Maroon,Winter,2015,Casual,https://assets.myntassets.com/v1/images/style/properties/037b7a6d3cca452d51cf0ab232a00f07_images.jpg,79.71,50,4.4,312
PROD-29189,29189,United Colors of Benetton Men Casual Black Laptop Bag,United Colors Of Benetton,Men,Accessories,Bags,Laptop Bag,Black,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/31467c8cc4dbbeb930f059c11e997338_images.jpg,150.65,0,4.7,268
PROD-17686,17686,Catwalk Women Sequins Multi Wedges,Catwalk,Women,Footwear,Shoes,Heels,Multi,Winter,2015,Casual,https://assets.myntassets.com/v1/images/style/properties/7c690cc39191d7dde7884104f18ca9d2_images.jpg,88.7,45,3.9,289
PROD-30898,30898,Fabindia Women Black Salwar,Fabindia,Women,Apparel,Bottomwear,Salwar,Black,Summer,2012,Ethnic,https://assets.myntassets.com/v1/images/style/properties/a5dc8be56a87351d3491d91055b34dc4_images.jpg,35.76,26,3.8,215
PROD-34404,34404,Myntra Men Surf Black T-shirt,Myntra,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/5d90ef8ed434395c1d2e64483cfb0c9c_images.jpg,20.19,3,4.1,295
PROD-55433,55433,Revlon Women Siena Colorburst Lipstick 055,Revlon,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017,Casual,https://assets.myntassets.com/v1/images/style/properties/Revlon-Women-Siena-Colorburst-Lipstick-055_2d0357696287fe7f716ec79409ef932e_images.jpg,49.22,0,4.1,39
PROD-46818,46818,Catwalk Women Brown Flats,Catwalk,Women,Footwear,Shoes,Heels,Brown,Winter,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/cfab07a463e1d27194e313aecbb59226_images.jpg,115.08,45,4.7,306
PROD-31176,31176,Gini and Jony Girls White Top,Gini,Girls,Apparel,Topwear,Tops,White,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/4591a16214c72aeb26ed3154a06ba6a1_images.jpg,62.98,25,4.7,103
PROD-43556,43556,Puma Women Black Pack of 2 Socks,Puma,Women,Accessories,Socks,Socks,Black,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/c88c55d48219e1514e4324dcf27a478b_images.jpg,31.4,13,4.0,248
PROD-2671,2671,Murcia Women Funky Print Hand Bag,Murcia,Women,Accessories,Bags,Handbags,Gold,Winter,2015,Casual,https://assets.myntassets.com/v1/images/style/properties/f921f54a4e2906c613c515cd417ba853_images.jpg,146.7,8,4.8,30
PROD-27013,27013,Jealous 21 Women Washed Blue Shorts,Jealous,Women,Apparel,Bottomwear,Capris,Blue,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/4de08f1fa03b31d684aa41c5a57b2941_images.jpg,21.93,47,4.1,281
PROD-13226,13226,Palm Tree Kids Boys Printed Brown Tshirts,Palm,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/61da9cbaa7ddafa922a49061bc175842_images.jpg,38.42,42,3.8,311
PROD-22753,22753,BIBA Women Printed Navy Blue Kurta,Biba,Women,Apparel,Topwear,Kurtas,White,Fall,2011,Ethnic,https://assets.myntassets.com/v1/images/style/properties/badb38ac30e478ee1b314772d1793516_images.jpg,90.87,46,4.6,211
PROD-7131,7131,Urban Yoga Men Bottom Black Track Pants,Urban,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/081bd5016fe62975ee9173062ca4ff25_images.jpg,62.77,27,4.1,149
PROD-46216,46216,AND Women Pink Dress,And,Women,Apparel,Dress,Dresses,Pink,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/AND-Women-Pink-Dress_bea43015166ea9966f8903bf25bc9d25_images.jpg,47.22,50,4.2,148
PROD-13828,13828,Indigo Nation Men Solid Navy Blue Sweaters,Indigo,Men,Apparel,Topwear,Sweaters,Navy Blue,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/d62ab0a73609aed4ca0c037a5cc0ebb1_images.jpg,23.22,24,4.4,178
PROD-34636,34636,Lotto Men XD III Grey Shoes,Lotto,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/3f9c8584343429aea221483383d592ba_images.jpg,79.6,17,4.3,282
PROD-28269,28269,Gatsby Men Musk Blue Deos,Gatsby,Men,Personal Care,Fragrance,Deodorant,Blue,Spring,2017,Casual,https://assets.myntassets.com/v1/images/style/properties/8e4c1351235c8970e65546a9eebb39cc_images.jpg,54.52,49,4.5,171
PROD-3591,3591,Converse Unisex CT Stitch Print HI Yellow Canvas Shoe,Converse,Unisex,Footwear,Shoes,Casual Shoes,Yellow,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/5a2680cd3b1d42841bb24ea0bb436176_images.jpg,63.71,34,4.1,201
PROD-27221,27221,Doodle Kids Girl Striped Pink Top,Doodle,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/92a1f481a8959b8d3cbf5b9bda7f17cc_images.jpg,54.84,44,4.5,105
PROD-13014,13014,Inc 5 Women Casual Black Heels,Inc,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/1245e40aca2e434b2309d672d92ed552_images.jpg,94.38,19,4.3,242
PROD-30296,30296,Myntra Men Planet Earth Off White T-shirt,Myntra,Men,Apparel,Topwear,Tshirts,Off White,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/c4df3c504c3fbd37531b9ae8d02ebad0_images.jpg,44.73,15,3.7,127
PROD-33413,33413,Baggit Women Brown Jute Handbag,Baggit,Women,Accessories,Bags,Handbags,Brown,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/2482ce717b494a9658a360dc08312a13_images.jpg,113.12,33,4.2,195
PROD-58922,58922,Hakashi Men Black Combo pack Tie+Cufflink+Pocket square,Hakashi,Men,Accessories,Accessories,Accessory Gift Set,Black,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/Hakashi-Men-Black-Combo-pack-TieCufflinkPocket-square_b1597c2cccb30f71e8a2925173b28de6_images.jpg,28.12,5,4.6,141
PROD-57156,57156,Elle Women Pink Essentials T-shirt,Elle,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/Elle-Women-Pink-Essentials-T-shirt_63d884f9dae76040b0f29b2e2ff6798c_images.jpg,43.25,25,3.9,274
PROD-10691,10691,Doodle Boy Little Boy Green Tshirts,Doodle,Men,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/56d5271d2282139fb632a59683aaa5c0_images.jpg,58.51,50,4.5,63
PROD-25576,25576,Fila Men Surveillance White Shoes,Fila,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,https://assets.myntassets.com/v1/images/style/properties/386ed1a2164adb797fb0f4f7f4c78d88_images.jpg,191.73,27,4.1,283
PROD-11743,11743,Lee Men Green Polo Tshirts,Lee,Men,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/b991637b4c4369e32865b50788ab5ed9_images.jpg,65.57,27,4.0,154
PROD-56084,56084,Colorbar Star Shine Bare True Lip Gloss 11,Colorbar,Women,Personal Care,Lips,Lip Gloss,Pink,Spring,2017,Casual,https://assets.myntassets.com/assets/images/56084/2019/1/11/3f43de05-333a-4323-9d5b-2c0b6aec1a711547192035694-Colorbar-Star-Shine-Bare-True-Lip-Gloss-11-5241547192035617-1.jpg,84.51,36,3.9,210
PROD-39129,39129,Aneri Women Rust Red Leggings,Aneri,Women,Apparel,Bottomwear,Leggings,Red,Fall,2012,Ethnic,https://assets.myntassets.com/v1/images/style/properties/3d5c52e7d95932a6662c4d4e869b4f55_images.jpg,50.21,40,4.7,181
PROD-20004,20004,United Colors of Benetton Men Printed Beige TShirt,United Colors Of Benetton,Men,Apparel,Topwear,Tshirts,Beige,Summer,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/27b23dd5e498bbd9fc6a6905672fb16a_images.jpg,36.76,29,4.1,198
PROD-5666,5666,Tantra Men's Beer Addict Green T-shirt,Tantra,Men,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/da8415c306cc2ccb8ce0f7d2e75150a9_images.jpg,65.56,29,4.6,30
PROD-44541,44541,Coolers Men Black Sandals,Coolers,Men,Footwear,Sandal,Sandals,Black,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/3b94d8983e05b1d1a258c4d7b9e14624_images.jpg,143.35,31,3.7,238
PROD-52424,52424,Red Rose Women Cream Nightdress,Red,Women,Apparel,Loungewear And Nightwear,Nightdress,Cream,Winter,2015,Casual,https://assets.myntassets.com/v1/images/style/properties/Red-Rose-Women-Cream-Nightdress_7b2a184c2b1fd85db02c75e4fd49b3ff_images.jpg,41.6,41,4.1,17
PROD-6487,6487,Red Tape Men's Black Formal Leather Shoe,Red Tape,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018,Formal,https://assets.myntassets.com/v1/images/style/properties/50857c3f4dc4a6b7026c82ceb7c08313_images.jpg,190.17,25,3.9,147
PROD-34252,34252,Proline Grey Melange Shorts,Proline,Men,Apparel,Bottomwear,Shorts,Grey Melange,Summer,2013,Sports,https://assets.myntassets.com/v1/images/style/properties/6a1e61e6924ffe0de81cba20858731e5_images.jpg,67.92,0,4.4,204
PROD-50717,50717,Doodle Boys white Printed T-Shirt,Doodle,Boys,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/c23c32ddbe430518866da5b4fdef6d89_images.jpg,66.14,49,3.7,71
PROD-16102,16102,M tv Women My Fab Eyewear Brown Sunglasses,M,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/997d64b6a0b7bda0893b0ac5bd65958a_images.jpg,32.0,35,4.6,279
PROD-22337,22337,John Players Men Stripes Green Polo T-Shirt,John,Men,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/9a3b50ba206faeee9a1d39b10c4413e3_images.jpg,38.13,0,4.1,218
PROD-7555,7555,Nike Men's Arsenal Core Yellow T-shirt,Nike,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Sports,https://assets.myntassets.com/v1/images/style/properties/a85224a9a409bb9ef4f1ebe4d5318c14_images.jpg,26.82,0,4.4,241
PROD-19976,19976,United Colors of Benetton Men Printed Green TShirt,United Colors Of Benetton,Men,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/cfd62398122f043fb4446ed7823f2ff0_images.jpg,67.98,43,4.8,265
PROD-27645,27645,Che Guevara Men Printed Black T-shirt,Che,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/73a8f4a26299b9870911fa46e31a910d_images.jpg,67.83,18,4.9,139
PROD-13470,13470,United Colors of Benetton Women Solid Pink Dress,United Colors Of Benetton,Women,Apparel,Dress,Dresses,Pink,Summer,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/c19783b548a13cababa7d4b03c2cd15d_images.jpg,55.02,11,4.5,168
PROD-43300,43300,United Colors of Benetton Men Yellow & Black Flip Flop,United Colors Of Benetton,Men,Footwear,Flip Flops,Flip Flops,Yellow,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/f6a19a985bfec69fea0eacd4f2a8a67e_images.jpg,172.15,43,4.3,40
PROD-2027,2027,ADIDAS Mens Full Navy Blue T-shirt,Adidas,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Sports,https://assets.myntassets.com/v1/images/style/properties/54b6091572a3677348c99a7a5724e10c_images.jpg,49.78,7,4.5,227
PROD-31720,31720,Fabindia Girls Anusuya Silver Earrings,Fabindia,Girls,Accessories,Jewellery,Earrings,Silver,Summer,2012,Ethnic,https://assets.myntassets.com/v1/images/style/properties/8e8420d165c0866df1c08982f9ae9239_images.jpg,146.75,36,4.9,221
PROD-55265,55265,Lakme Fantasy Glimmer Blue Shimmer Eye Liner,Lakme,Women,Personal Care,Makeup,Kajal And Eyeliner,Blue,Spring,2017,Casual,https://assets.myntassets.com/v1/images/style/properties/Lakme-Fantasy-Glimmer-Blue-Shimmer-Eye-Liner_26c32bcbec9f700d9f32b0d6405368de_images.jpg,32.65,44,3.8,319
PROD-26797,26797,Arrow Men Grey Striped Shirt,Arrow,Men,Apparel,Topwear,Shirts,Grey,Summer,2013,Formal,https://assets.myntassets.com/v1/images/style/properties/9e8082ed199d379f464771ea4661a7d4_images.jpg,41.27,12,4.3,143
PROD-25112,25112,Lino Perros Women Blue Belt,Lino,Women,Accessories,Belts,Belts,Blue,Winter,2015,Casual,https://assets.myntassets.com/v1/images/style/properties/a08da6cc0651387837f75052985573e6_images.jpg,22.77,43,4.3,148
PROD-11327,11327,United Colors of Benetton Men Washed Blue Jeans,United Colors Of Benetton,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/d0a2528eabd4eee8c413c983c9878b84_images.jpg,49.36,19,4.6,81
PROD-41457,41457,Lee Cooper Men Blue Sandals,Lee,Men,Footwear,Sandal,Sandals,Blue,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/29fd0255a22870bb45acd1788d6248ac_images.jpg,52.75,28,4.2,42
PROD-33077,33077,U.S.Polo Assn. Men White Polo T-shirt,U.s.polo,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/88f9c41e0715db963de0b7969e127f8b_images.jpg,63.37,40,4.6,29
PROD-40585,40585,Aurelia Women Green Kurta,Aurelia,Women,Apparel,Topwear,Kurtas,Green,Summer,2012,Ethnic,https://assets.myntassets.com/v1/images/style/properties/3ad7e5ad14c482ab98d4e871afca19f1_images.jpg,97.31,10,4.0,72
PROD-57532,57532,Provogue Men Black Formal Shoes,Provogue,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/Provogue-Men-Black-Formal-Shoes_53a04ff43b2d902c25e1a09a47de8564_images.jpg,164.13,0,4.6,186
PROD-44919,44919,Puma Men Black Shorts,Puma,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/2f7976b585f4a296673578ec202879a6_images.jpg,35.74,35,4.3,291
PROD-36505,36505,United Colors of Benetton Women White Handbag,United Colors Of Benetton,Women,Accessories,Bags,Handbags,White,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/0c7ff49e51d4d38c424924059dd729a3_images.jpg,121.83,18,4.0,185
PROD-15787,15787,Facit Men Grey Melange Comfort Briefs,Facit,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/Facit-Men-Briefs_637eee43a1d6dce1e110575042f92ff4_images.jpg,33.83,39,4.0,164
PROD-20460,20460,Baggit Women Babe Opart White Handbag,Baggit,Women,Accessories,Bags,Handbags,White,Winter,2015,Casual,https://assets.myntassets.com/v1/images/style/properties/7be8c94e53835c18de9994d7ecc79e28_images.jpg,91.43,13,4.1,204
PROD-5202,5202,Marvel Men's Hulk Big Face Light Green T-shirt,Marvel,Men,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/74fc07da2ee6132fa308defb4c61169f_images.jpg,52.68,22,3.8,145
PROD-44125,44125,Hugo Women Deep Red Perfume,Hugo,Women,Personal Care,Fragrance,Perfume And Body Mist,Black,Spring,2017,Casual,https://assets.myntassets.com/v1/images/style/properties/934d1fdcf50272e7329869954686d482_images.jpg,35.32,26,3.9,44
PROD-41665,41665,Mark Taylor Men Brown Striped Shirt,Mark,Men,Apparel,Topwear,Shirts,Brown,Summer,2012,Formal,https://assets.myntassets.com/v1/images/style/properties/8543e611807f5fbc1d4d973274b617b5_images.jpg,34.69,21,4.8,271
PROD-32397,32397,Arrow Woman Pink Stiped Shirt,Arrow,Women,Apparel,Topwear,Shirts,Pink,Summer,2012,Formal,https://assets.myntassets.com/v1/images/style/properties/7389317ad313edcb88808e5f1c3ebeed_images.jpg,60.4,26,4.9,220
PROD-25320,25320,Casio Edifice Men Multi-Dial Watch EF-328D-7AVDF(ED376),Casio,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,https://assets.myntassets.com/assets/images/25320/2018/3/5/11520250176474-CASIO-Edifice-Men-White-Dial-Watch-ED376-991520250176280-1.jpg,305.61,0,4.3,283
PROD-11115,11115,Indigo Nation Men Check Purple Shirts,Indigo,Men,Apparel,Topwear,Shirts,Purple,Fall,2011,Formal,https://assets.myntassets.com/v1/images/style/properties/e288ea99399d2ae5a17890ce7455b3f0_images.jpg,61.3,11,4.1,47
PROD-57700,57700,Lotus Herbals Papayablem Anti-Blemish Creme,Lotus,Women,Personal Care,Skin,Face Moisturisers,White,Spring,2017,Casual,https://assets.myntassets.com/v1/images/style/properties/Lotus-Herbals-Papayablem-Anti-Blemish-Crme_e63e20cd39745907d7fd82c7bcc01953_images.jpg,79.72,24,4.1,161
PROD-33245,33245,Arrow Men Grey Slim Fit Shirt,Arrow,Men,Apparel,Topwear,Shirts,Grey,Summer,2012,Formal,https://assets.myntassets.com/v1/images/style/properties/Arrow-Men-Grey-Shirt_663c1f9896a407fd4c1b4d80f9530e65_images.jpg,36.37,25,4.8,76
PROD-11929,11929,Skechers Men Shape Grey Sports Shoes,Skechers,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,2011,Sports,https://assets.myntassets.com/v1/images/style/properties/cd21b7edd1e77fa14be87bfb997f9137_images.jpg,191.18,28,4.1,169
PROD-36737,36737,Spykar Women Cult Green T-shirt,Spykar,Women,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/d7c95f9dd39911a0558507796fd813ba_images.jpg,56.17,29,4.8,130
PROD-50525,50525,Chromozome Men Grey Melange Pack of 2 Briefs,Chromozome,Men,Apparel,Innerwear,Briefs,Grey Melange,Winter,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/Chromozome-Men-Grey-Melange-Pack-of-2-Briefs_67cd5297924df57907327dbb9a21ea94_images.jpg,67.14,31,4.7,100
PROD-47592,47592,Portia Women White Flats,Portia,Women,Footwear,Shoes,Heels,White,Winter,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/2b4bac9236cfc83ba97d8010a86e75b1_images.jpg,60.6,20,3.8,238
PROD-34060,34060,Gini and Jony Boys Grey Shorts,Gini,Boys,Apparel,Bottomwear,Shorts,Grey,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/736b6305ff752ea7ed4b9d7792a24809_images.jpg,23.96,44,4.9,115
PROD-7767,7767,Nike Men's As Vapor Wove Black Track Pants,Nike,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2011,Sports,https://assets.myntassets.com/v1/images/style/properties/d15cce396f3fd4d1eb7077d7fddc85cc_images.jpg,29.8,11,3.9,40
PROD-46440,46440,Timex Men Silver Dial Chronograph Watch,Timex,Men,Accessories,Watches,Watches,Silver,Winter,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/Timex-Men-Silver-Dial-Chronograph-Watch_8b1e633293b61535cfdf813f434b18b9_images.jpg,144.28,40,4.8,15
PROD-16330,16330,Peter England Men Solid Brown Trouser,Peter England,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/608ccc76dafc3fd94957b34df6688a4b_images.jpg,42.29,49,4.8,308
PROD-22105,22105,Flying Machine Men Black Casual Shoes,Flying Machine,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/5d597fafd4c479140986222fb2e3bcd7_images.jpg,54.75,0,3.9,34
PROD-43132,43132,David Beckham Men Signature Perfume,David,Men,Personal Care,Fragrance,Perfume And Body Mist,Black,Spring,2017,Casual,https://assets.myntassets.com/v1/images/style/properties/58733affbd693ff0eaba38dcd7684c51_images.jpg,81.03,47,4.4,78
PROD-2215,2215,Puma Men Gypsy Olive Sandals,Puma,Men,Footwear,Sandal,Sandals,Olive,Fall,2010,Sports,https://assets.myntassets.com/v1/images/style/properties/5bf5443e2deafb3ab20c410cf5594297_images.jpg,94.2,14,4.8,64
PROD-27477,27477,Jockey Essence Beige Seamless Bra 2003,Jockey,Women,Apparel,Innerwear,Bra,Beige,Winter,2015,Casual,https://assets.myntassets.com/v1/images/style/properties/638a4fedb9f347faea1f9d296c8e5730_images.jpg,43.34,27,4.0,23
PROD-54185,54185,Kiara Women Black Handbag,Kiara,Women,Accessories,Bags,Handbags,Black,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/Kiara-Women-Black-Handbag_633cf2c57f98b7850f0b0d3ac4e8fd35_images.jpg,166.93,26,3.7,261
PROD-13642,13642,Carlton London Brown  Casual Shoe,Carlton,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/a439d5194b8094ddd29621a2394dd105_images.jpg,200.02,39,3.8,54
PROD-12790,12790,Nike Men Arsenal Red Jersey,Nike,Men,Apparel,Topwear,Tshirts,Red,Summer,2012,Sports,https://assets.myntassets.com/v1/images/style/properties/ec3ae8bb245c9c4a932cb0cff8d36781_images.jpg,66.02,28,4.8,130
PROD-55057,55057,Lakme Enrich Satins Lipstick 129,Lakme,Women,Personal Care,Lips,Lipstick,Pink,Spring,2017,Casual,https://assets.myntassets.com/assets/images/55057/2018/3/9/11520592343498-Lakme-Enrich-Satins-Lipstick-129-1601520592343474-1.jpg,75.04,46,4.0,236
